name,place,lastEventDate,lastMatchDate,firstMatchDate,topRating,lastRating,matches,fate,fateType,fateTeams
"Oriento","Amsterdam","1937-04-05","1937-04-04","1932-10-30",1881.0938882868998,1773.7367726181576,29,"Gestopt",end,""
"VVGA","Amsterdam","1937-04-05","1937-04-04","1932-12-04",1860.5943308634612,1548.8790563374864,26,"Gestopt",end,""
"Klimop","Leiden","1937-03-22","1937-03-21","1932-11-20",1731.332332340428,1291.3359634761098,27,"Gestopt",end,""
"Swift (Gl)","Glanerbrug","1937-03-22","1937-03-21","1936-01-05",1092.1657960919908,1000.081812293095,6,"Gestopt",end,""
"Vreewijk","Rotterdam","1937-03-22","1937-03-21","1930-03-30",1804.34887618812,1521.9159515874794,71,"Gestopt",end,""
"DVC","Oss","1937-03-15","1937-03-14","1935-11-03",1405.487605295465,1295.5376188502669,12,"Gestopt",end,""
"PM","Arnhem","1937-03-01","1937-02-28","1933-01-15",1497.2083200117308,1385.2539996882315,35,"Gestopt",end,""
"CWP","Voorburg","1937-02-22","1937-02-21","1936-01-12",1135.1865080683929,1135.1865080683929,4,"Gestopt",end,""
"Ornas","Den Haag","1937-02-22","1937-02-21","1936-01-12",1219.7119904432918,1145.5507961509709,4,"Gestopt",end,""
"DVO (M)","Maurik","1937-01-18","1937-01-17","1936-11-29",902.3096879900705,882.284663840974,2,"Gestopt",end,""
"KVK (E)","Eindhoven","1937-01-11","1937-01-10","1936-11-22",900.0,855.2518910705462,3,"Gestopt",end,""
"BCSV","Borne","1937-01-04","1937-01-03","1935-11-10",1081.2639734293743,971.5539142957964,5,"Gestopt",end,""
"Rapid (G)","Groenlo","1937-01-04","1937-01-03","1936-10-04",1128.0830220795365,1002.2600073834082,4,"Gestopt",end,""
"Voorwaarts (B)","Den Bosch","1937-01-04","1937-01-03","1935-03-10",1237.7718096667118,1144.0374593530119,7,"Gestopt",end,""
"Oosterkwartier (S)","Schiedam","1936-11-16","1936-11-15","1936-11-15",1200.7081170879817,1200.7081170879817,1,"Gestopt",end,""
"Palvu","Vlaardingen","1936-11-16","1936-11-15","1936-11-15",1404.1439432236557,1404.1439432236557,1,"Gestopt",end,""
"Wilhelmina³","Oss","1936-10-19","1936-10-18","1936-01-05",1269.0907319679918,1087.8048343130683,4,"Gestopt",end,""
"SGOC","Winterswijk","1936-09-20","1936-03-22","1924-12-07",1403.2185438795043,1317.1869679620634,58,"Hernoemd naar ODS (W)",rename,"ODS (W)"
"Treffers","Amsterdam","1936-09-14","1936-09-13","1933-09-10",2015.3772483707182,1749.1124254652557,24,"Gestopt",end,""
"BVK","Beerta","1936-07-20","1936-07-19","1930-09-07",1427.7385379044276,1241.945409316821,57,"Gestopt",end,""
"Excelsior (O)","Oude Tonge","1936-07-06","1936-07-05","1933-04-23",1365.501006106351,1221.452100336208,24,"Gestopt",end,""
"GSV","Goedereede","1936-07-06","1936-07-05","1932-12-26",1485.3730668996602,1392.7979088051347,27,"Gestopt",end,""
"SSS (O)","Ooltgensplaat","1936-07-06","1936-07-05","1934-05-13",1192.7812200729902,1091.166903552972,14,"Gestopt",end,""
"HKC (Ho)","Hoogeveen","1936-06-15","1936-06-14","1936-05-24",1030.9598241101924,1027.5675113461004,2,"Gestopt",end,""
"Concordia²","Amsterdam","1936-05-11","1936-05-10","1925-09-20",1732.0346289195202,1466.7068945651035,93,"Gestopt",end,""
"SOS (U)","Ureterp","1936-05-11","1936-05-10","1935-04-14",1241.7830664614419,1129.8416406621918,10,"Gestopt",end,""
"TOP (Ap)","Appingedam","1936-05-11","1936-05-10","1914-04-12",1262.1045590139186,1069.9885882993824,28,"Gestopt",end,""
"Sportlust (U)","Utrecht","1936-05-04","1936-05-03","1932-10-02",1496.1476071241154,1280.4828227429855,32,"Gestopt",end,""
"RSV","Ransdorp","1936-04-27","1936-04-26","1934-12-30",915.6970942965532,915.6970942965532,2,"Gestopt",end,""
"EMO","Eindhoven","1936-04-20","1936-04-19","1930-04-13",1551.4222043131122,1413.698502185593,61,"Gestopt",end,""
"Stormers","Soest","1936-04-20","1936-04-19","1932-10-02",1387.4826329425678,1322.807123416283,22,"Gestopt",end,""
"VIVA","Rhoon","1936-04-20","1936-04-19","1932-09-18",1634.9257512028819,1320.0271662290588,35,"Gestopt",end,""
"Ons Ploegje","Amsterdam","1936-03-30","1936-03-29","1932-10-30",1456.1444066240979,1431.6224802868476,14,"Gestopt",end,""
"VDS","Rotterdam","1936-03-30","1936-03-29","1933-10-01",1329.528223624864,1316.530303507931,16,"Gestopt",end,""
"Maccabi","Den Haag","1936-03-23","1936-03-22","1933-11-26",1270.3983639550872,1147.9243678737985,9,"Gestopt",end,""
"HE","Soest","1936-03-16","1936-03-15","1921-04-24",1498.1481238960898,1206.9129093578063,19,"Gestopt",end,""
"BKC (Bru)","Brummen","1936-03-09","1936-03-08","1935-11-10",900.0,858.58862508987,2,"Gestopt",end,""
"Lenig en Flink","Kampen","1936-03-09","1936-03-08","1934-10-14",1115.0982792369678,1050.342460308981,18,"Gestopt",end,""
"Oosten (R)","Rotterdam","1936-03-09","1936-03-08","1930-06-01",1459.5180407249475,1244.8651986058658,29,"Gestopt",end,""
"DKC (Do)²","Doetinchem","1936-02-17","1936-02-16","1934-09-23",1500.0,1310.8165870293005,15,"Gestopt",end,""
"Kwiek","Amsterdam","1936-02-17","1936-02-16","1928-09-09",1769.6858740316948,1465.1711067546778,50,"Gestopt",end,""
"Stormers (HvH)","Hoek van Holland","1936-01-27","1936-01-26","1934-11-18",1214.5631430433373,1193.249126622064,4,"Gestopt",end,""
"Amicitia (B)","Boskoop","1935-11-11","1935-11-10","1932-11-06",1239.3169267702094,1239.3169267702094,8,"Gestopt",end,""
"Union","Nieuwleusen","1935-11-11","1935-11-10","1933-10-01",930.9551082888916,835.7369695144837,22,"Gestopt",end,""
"VIOS (Oss)","Oss","1935-11-03","1935-01-20","1934-09-23",1345.6348295310572,1301.3354795423704,4,"Hernoemd naar DVC",rename,"DVC"
"Ervea","Amsterdam","1935-10-28","1935-10-27","1931-03-29",1576.0921095629972,1303.0703773353514,8,"Gestopt",end,""
"Genemuiden","Genemuiden","1935-10-21","1935-10-20","1934-09-30",1295.2692091774293,1198.794438808889,6,"Gestopt",end,""
"OSCA","Amsterdam","1935-09-15","1935-03-24","1903-12-03",1909.3193478737103,1630.3530300240889,249,"Opgegaan in KCN",merge_into,"KCN"
"VIOS (D)","Diever","1935-09-02","1935-09-01","1928-06-24",1404.694088699389,1369.1277416373928,5,"Gestopt",end,""
"Weest Kwiek","Middelharnis","1935-08-26","1935-08-25","1930-07-05",1568.2277208935782,1170.1185482174672,25,"Gestopt",end,""
"Emos","Kortgene","1935-08-05","1935-08-04","1934-07-01",1129.5703818670738,1129.218981113352,9,"Gestopt",end,""
"VIOS (Wo)","Woensel","1935-07-29","1935-07-28","1933-07-30",1586.3700629808727,1549.857012485602,15,"Gestopt",end,""
"ZKV (Zz)","Zuidzande","1935-06-24","1935-06-23","1932-06-19",1328.8229149693964,1235.5102632863734,12,"Gestopt",end,""
"Adundo","Baflo","1935-06-17","1935-06-16","1922-03-19",1198.0459840977155,1197.7603446905698,21,"Gestopt",end,""
"SSS (V)","Valthermond","1935-06-17","1935-06-16","1920-09-05",1603.622718347459,1603.3370789403134,14,"Gestopt",end,""
"TOP (ND)","Nieuw Dordrecht","1935-06-17","1935-06-16","1935-06-02",1535.7846436268558,1494.3229031785327,2,"Gestopt",end,""
"CDT","Groningen","1935-06-10","1935-06-09","1935-06-02",900.0,879.9085791838406,2,"Gestopt",end,""
"Steeds Voorwaarts²","Eesergroen","1935-06-03","1935-06-02","1935-06-02",1502.2324397915481,1502.2324397915481,1,"Gestopt",end,""
"Advendo (N)","Noordgouwe","1935-05-12","1934-08-26","1932-07-10",1451.4385941710077,1400.376476535435,21,"Gefuseerd met DOS (D) tot Die Gouwe",fuse_new,"DOS (D)|Die Gouwe"
"DOS (D)","Dreischor","1935-05-12","1934-04-01","1930-04-20",1524.3946464569194,1303.7926744358056,37,"Gefuseerd met Advendo (N) tot Die Gouwe",fuse_new,"Advendo (N)|Die Gouwe"
"MVU","Midwolda","1935-04-29","1935-04-28","1933-04-02",1357.5781024605485,1131.9311874915545,7,"Gestopt",end,""
"Wez Dapper","Houtigehage","1935-04-15","1935-04-14","1934-04-22",1355.9182323150142,1280.459226568093,9,"Gestopt",end,""
"Watersnippen","Aalsmeer","1935-04-08","1935-04-07","1934-12-30",902.467263368407,888.4836680602803,2,"Gestopt",end,""
"ADO (A)","Arkel","1935-03-25","1935-03-24","1932-08-21",1451.6060881527617,1397.7689011686025,13,"Gestopt",end,""
"Sport","Amsterdam","1935-03-25","1935-03-24","1926-09-19",1727.5155466022284,1416.172704890702,97,"Gestopt",end,""
"DOS (M)","Middelburg","1935-03-18","1935-03-17","1919-05-25",1733.9731146883025,1673.0011098215853,133,"Gestopt",end,""
"OJD","Jutphaas","1935-02-18","1935-02-17","1929-10-20",1511.4487042545463,1308.5223471609718,28,"Gestopt",end,""
"Thor (M)","Maarssen","1935-02-18","1935-02-17","1929-11-10",1608.5914570702084,1377.5389646785568,34,"Gestopt",end,""
"OTO","Hilversum","1935-02-04","1935-02-03","1930-10-19",1762.8397606573283,1572.2152870581222,55,"Gestopt",end,""
"Voordaan","Groenekan","1935-02-04","1935-02-03","1929-10-20",1516.7264044889084,1417.1325441803087,29,"Gestopt",end,""
"KLM","Rotterdam","1935-01-21","1935-01-20","1930-05-18",1328.0757578985488,1301.9522358264965,6,"Gestopt",end,""
"SDO (D)","Durgerdam","1934-12-31","1934-12-30","1934-12-30",1121.4455155081519,1121.4455155081519,1,"Gestopt",end,""
"Sport Vereent (W)","Weesp","1934-12-31","1934-12-30","1934-01-21",1221.5295173364582,1194.5134307405103,2,"Gestopt",end,""
"Bredania","Breda","1934-12-10","1934-12-09","1933-02-26",1468.246159288495,1346.0810874348758,9,"Gestopt",end,""
"'s Gravenhage","Den Haag","1934-11-19","1934-11-18","1931-11-01",1480.1500610840812,1372.2203695980775,16,"Gestopt",end,""
"TOP (Hg)","Den Haag","1934-11-19","1934-11-18","1929-09-22",1399.9299318454252,1289.9342774057934,22,"Gestopt",end,""
"Avance","Nederhorst den Berg","1934-10-22","1934-10-21","1934-01-21",1000.2866348469133,1000.2866348469133,2,"Gestopt",end,""
"Vreeland","Vreeland","1934-10-22","1934-10-21","1934-10-21",900.0,847.1811388577056,1,"Gestopt",end,""
"Oranje Nassau (E)","Enschede","1934-10-15","1934-10-14","1933-10-15",1526.7870075696915,1325.1518850119814,3,"Gestopt",end,""
"PZEM","Middelburg","1934-10-14","1934-04-15","1933-10-08",1473.508467167292,1375.5604331127995,10,"Gefuseerd met Sportief (M) tot Swift (M)",fuse_new,"Sportief (M)|Swift (M)"
"Sportief (M)","Middelburg","1934-10-14","1934-08-12","1933-04-09",1306.59211956289,1141.1037664389057,12,"Gefuseerd met PZEM tot Swift (M)",fuse_new,"PZEM|Swift (M)"
"VIOS (Kr)","Kropswolde","1934-10-08","1934-10-07","1933-03-26",1251.8382714698905,1169.7511932718903,13,"Gestopt",end,""
"District V","Amsterdam","1934-09-16","1934-02-18","1927-02-13",1791.771759012722,1677.4948244207217,46,"Hernoemd naar Ajax",rename,"Ajax"
"Eendracht","Amsterdam","1934-09-16","1934-04-08","1924-09-28",2035.4181666348127,1876.3380252483287,136,"Opgegaan in OSCA",merge_into,"OSCA"
"Groen Wit (N)","Nieuweschans","1934-09-10","1934-09-09","1932-04-17",1438.6196298537436,1294.0919669660705,21,"Gestopt",end,""
"Advendo (P)","Pieterburen","1934-09-03","1934-09-02","1931-05-10",1433.6440806714575,1128.9425732850561,31,"Gestopt",end,""
"'t Overschotje (Z)","Zuidbroek","1934-08-27","1934-08-26","1934-08-26",900.2878863236715,891.8869818835059,1,"Gestopt",end,""
"Veendam","Veendam","1934-08-27","1934-08-26","1920-06-27",1375.1084182646812,1281.4208572270734,17,"Gestopt",end,""
"Spido","Zwartewaal","1934-08-20","1934-08-19","1933-05-28",1254.2134682955857,1232.827669336741,8,"Gestopt",end,""
"Vidar","Oudenhoorn","1934-08-20","1934-08-19","1933-04-30",1414.2768118342362,1392.0706172434761,18,"Gestopt",end,""
"Zeevaartschool","Vlissingen","1934-08-06","1934-08-05","1930-10-19",1719.9990711196808,1480.4128805882906,31,"Gestopt",end,""
"Zuidland","Zuidland","1934-07-16","1934-07-15","1930-07-08",1464.1080837314628,1399.2751081657107,23,"Gestopt",end,""
"TDK (B)","Bergum","1934-06-18","1934-06-17","1932-07-10",1378.4366277247354,1071.7985968405487,16,"Gestopt",end,""
"ENCK","Vlaardingen","1934-05-28","1934-05-27","1933-11-19",1342.4021608096161,1285.5175580071857,5,"Gestopt",end,""
"TOGO (J)","Jubbega","1934-05-28","1934-05-27","1934-04-15",1474.125493679235,1474.125493679235,4,"Gestopt",end,""
"ADO (B)","Bolnes","1934-04-23","1934-04-22","1932-10-02",1392.419431197759,1392.419431197759,12,"Gestopt",end,""
"Advendo (V)","Veenendaal","1934-04-23","1934-04-22","1932-09-25",1635.9516214077746,1635.9516214077746,16,"Gestopt",end,""
"TOP (D)","Doetinchem","1934-04-23","1934-04-22","1933-10-01",1242.0639000925319,1242.0639000925319,6,"Gestopt",end,""
"AW (DC)","Drachtstercompagnie","1934-04-22","1933-08-13","1922-07-09",1424.6655740737228,1399.0721488701504,15,"Hernoemd naar TFS",rename,"TFS"
"KEV","Kampen","1934-04-09","1934-04-08","1930-10-26",1291.0558429264822,1291.0558429264822,20,"Gestopt",end,""
"VOG","Veenendaal","1934-04-09","1934-04-08","1933-10-15",1598.8698821298576,1473.010124970424,5,"Gestopt",end,""
"MKC (Ma)","Marum","1934-04-08","1932-10-02","1921-05-08",1511.2361434597487,1505.1605652548315,41,"Hernoemd naar NKC (No)",rename,"NKC (No)"
"Dalto²","Driebergen²","1934-03-12","1934-03-11","1933-10-01",1507.4309448429196,1411.822985256428,5,"Gestopt",end,""
"Deska","Amsterdam","1934-03-12","1934-03-11","1925-09-20",1984.3426903953823,1940.2966226054743,58,"Gestopt",end,""
"Ons Buiten","Amsterdam","1934-03-12","1934-03-11","1925-01-25",1558.831473420386,1379.5681755056394,13,"Gestopt",end,""
"Rijssen Vooruit","Rijssen","1934-03-12","1934-03-11","1933-10-29",907.8413088370606,879.5632217818244,2,"Gestopt",end,""
"Sprotje","Holten","1934-03-12","1934-03-11","1928-09-30",1263.6286543708352,1189.769586079833,22,"Gestopt",end,""
"Algemene (H)","Den Haag","1934-03-05","1934-03-04","1932-11-20",1410.9159172019965,1393.7192490938544,7,"Gestopt",end,""
"BKC²","Breda²","1934-03-05","1934-03-04","1928-01-22",1353.5276033456755,1233.2427576012014,47,"Gestopt",end,""
"UVO","Den Haag","1934-03-05","1934-03-04","1931-10-11",1332.7112376237105,1281.0454491469734,16,"Gestopt",end,""
"Wilskracht (B)","Baarn","1934-03-05","1934-03-04","1928-10-14",1641.2487831233454,1471.4192263962946,37,"Gestopt",end,""
"KKK","Amsterdam","1934-02-19","1934-02-18","1934-02-18",912.4840885330067,912.4840885330067,1,"Gestopt",end,""
"Odis (A)","Amsterdam","1934-02-19","1934-02-18","1930-10-19",1504.5319880669058,1460.6659856112944,9,"Gestopt",end,""
"ECJC","Eindhoven","1934-01-22","1934-01-21","1932-11-06",1626.8879789067776,1602.6520865935345,9,"Gestopt",end,""
"Grasshoppers","Amsterdam","1933-12-04","1933-12-03","1933-12-03",900.0,899.4086332825515,1,"Gestopt",end,""
"Vitesse (D)","Doornenburg","1933-11-06","1933-11-05","1933-09-24",1171.486653684896,1171.486653684896,3,"Gestopt",end,""
"KVTO","Amsterdam","1933-10-22","1931-03-01","1926-10-17",1686.6220540820327,1546.7790208129059,27,"Hernoemd naar Groen Zwart (A)",rename,"Groen Zwart (A)"
"Quick (E)","Enschede","1933-10-15","1933-06-04","1931-09-20",1495.8406559746538,1488.2321668430654,11,"Hernoemd naar Oranje Nassau (E)",rename,"Oranje Nassau (E)"
"Tekace","Tilburg","1933-10-02","1933-10-01","1929-06-09",1543.9063529025934,1352.042511193065,41,"Gestopt",end,""
"Progress","Rotterdam","1933-09-24","1933-05-28","1925-01-04",1718.0185615832947,1709.8498193067649,24,"Hernoemd naar Unilever",rename,"Unilever"
"WIK (N)","Nijeveen","1933-09-11","1933-09-10","1929-11-03",1556.6143811774007,1348.916172238187,22,"Gestopt",end,""
"Velox (D)","Dinteloord","1933-08-21","1933-08-20","1933-04-16",1643.7658027676525,1643.719670957358,3,"Gestopt",end,""
"FSC²","Frederiksoord","1933-08-14","1933-08-13","1931-05-10",1559.099497109392,1305.9007549192781,13,"Gestopt",end,""
"Volharding (B)","Bruinisse","1933-08-14","1933-08-13","1933-06-18",1250.710092556974,1250.689860771484,8,"Gestopt",end,""
"Bildtkers","Oudebildtzijl","1933-07-24","1933-07-23","1932-07-10",1264.215887430227,1221.6176593028058,4,"Gestopt",end,""
"Gooiers²","Laren NH","1933-07-24","1933-07-23","1931-09-13",1607.160424920261,1442.5266454572172,19,"Gestopt",end,""
"Rasch","Onderdendam","1933-07-24","1933-07-23","1931-05-10",1063.4138064851163,1043.7840845904398,19,"Gestopt",end,""
"Steeds Hooger (S)","Spijkenisse","1933-07-17","1933-07-16","1933-04-23",1338.7311379649766,1321.8142533752216,11,"Gestopt",end,""
"DOS (U)","Ulrum","1933-07-10","1933-07-09","1931-05-10",1212.6589529196194,1189.7090065875118,19,"Gestopt",end,""
"DVV²","Zeist","1933-07-10","1933-07-09","1933-05-14",1208.0148230761456,1208.0148230761456,7,"Gestopt",end,""
"Zwart Wit (IJ)","IJsselstein","1933-07-10","1933-07-09","1932-09-25",1258.0605286064633,1116.297165097902,11,"Gestopt",end,""
"JMM","Biervliet","1933-06-26","1933-06-25","1932-06-19",1450.6329184597341,1389.641809959202,11,"Gestopt",end,""
"Naaldwijk","Naaldwijk","1933-05-29","1933-05-28","1923-11-04",1422.3471452672495,1314.1015355449215,8,"Gestopt",end,""
"Sintpier","Nieuwvlieten","1933-05-22","1933-05-21","1933-05-21",1082.2173774923003,1069.782587885862,2,"Gestopt",end,""
"DWS²","Blokzijl","1933-05-01","1933-04-30","1933-04-30",1234.0,1216.9894543544513,1,"Gestopt",end,""
"TOP (U)","Utrecht","1933-05-01","1933-04-30","1932-09-25",1280.2884924318817,1225.503918817921,5,"Gestopt",end,""
"Sparta (H)","Hoogeveen","1933-04-23","1928-08-26","1928-08-26",1343.0,1328.2146736936957,1,"Hernoemd naar Vitesse (H)",rename,"Vitesse (H)"
"Advendo","Haarlem","1933-04-03","1933-04-02","1915-08-29",1915.3502385516033,1615.846530627096,199,"Gestopt",end,""
"Zilvermeeuwen","IJmuiden","1933-03-27","1933-03-26","1927-03-13",1538.4459625872946,1456.45022475746,46,"Gestopt",end,""
"Palvu (H)","Den Haag","1933-03-13","1933-03-12","1931-10-18",1605.4940921027937,1457.306558329793,7,"Gestopt",end,""
"Helmond²","Helmond","1933-02-27","1933-02-26","1932-10-23",1513.5314436514857,1495.1267279077133,3,"Gestopt",end,""
"EKV","Eindhoven","1933-02-13","1933-02-12","1932-10-23",1264.145333303944,1199.1784528474902,5,"Gestopt",end,""
"Rapid (A)","Amsterdam","1933-01-09","1933-01-08","1928-09-09",1537.8935140341873,1507.4577776696851,11,"Gestopt",end,""
"SVB","Amsterdam","1932-12-05","1932-12-04","1926-12-19",1549.2907272970072,1383.4956863701873,24,"Gestopt",end,""
"Groen Wit²","Amsterdam","1932-11-28","1932-11-27","1932-10-23",1554.8113221603478,1501.6283287216547,3,"Gestopt",end,""
"Marum","Marum","1932-11-21","1932-11-20","1932-10-23",1339.4107266116432,1321.108381329966,4,"Gestopt",end,""
"Oosten","Amsterdam","1932-10-30","1931-03-29","1928-09-09",1483.3571040456363,1467.1355049901047,11,"Hernoemd naar Oosterkwartier (A)",rename,"Oosterkwartier (A)"
"Insulinde","Amsterdam","1932-10-23","1931-03-01","1930-02-23",1681.4642617154468,1542.0277512923171,3,"Hernoemd naar Groen Wit²",rename,"Groen Wit²"
"BKC (Be)","Beilen","1932-09-25","1932-05-15","1928-08-26",1843.3935887423393,1712.7013621734445,31,"Opgegaan in Vitesse (Be)",merge_into,"Vitesse (Be)"
"Fortuna (R)","Rotterdam","1932-09-19","1932-09-18","1930-10-12",1211.989223140064,1110.1663298973622,3,"Gestopt",end,""
"Quick (T)","Tilburg","1932-09-18","1930-07-27","1929-06-23",1419.8276425015192,1256.2910444292431,17,"Hernoemd naar Oranje Wit (T)",rename,"Oranje Wit (T)"
"UDI (Se)","Serooskerke","1932-06-06","1932-06-05","1932-06-05",1935.2161084185946,1935.2161084185946,1,"Gestopt",end,""
"UDI (N)","Nieuweschans","1932-04-17","1923-06-24","1920-09-12",1503.0554707289257,1407.4887463208229,19,"Hernoemd naar Groen Wit (N)",rename,"Groen Wit (N)"
"Rapid (Ap)","Apeldoorn","1932-03-21","1932-03-20","1926-01-31",1106.9713049679244,942.1062702461724,21,"Gestopt",end,""
"Kennemers","Driehuis","1932-03-14","1932-03-13","1932-02-21",1516.7156132600303,1469.5683843479933,2,"Gestopt",end,""
"Vooruit","Enschede","1932-01-18","1932-01-17","1931-10-04",1391.3891373155363,1233.4589779579148,4,"Gestopt",end,""
"Vitesse (Leiden)","Leiden","1931-12-21","1931-12-20","1905-08-31",2054.0166476376116,1751.8945679090025,332,"Gestopt",end,""
"WKC (Wi)","Wierden","1931-11-09","1931-11-08","1928-09-30",1392.75,996.5162176536816,14,"Gestopt",end,""
"MKC (Markelo)","Markelo","1931-10-25","1931-04-26","1927-08-21",1492.0975286930982,1484.2468443557707,10,"Hernoemd naar Markelo²",rename,"Markelo²"
"DWS","Dordrecht","1931-10-11","1931-04-12","1923-09-16",1528.9426332734529,1142.4075249023174,47,"Gefuseerd met Kraaien² tot Merwede (D)",fuse_new,"Kraaien²|Merwede (D)"
"Kraaien²","Dordrecht","1931-10-11","1930-05-25","1929-11-10",1511.48416197539,1483.5392347978557,3,"Gefuseerd met DWS tot Merwede (D)",fuse_new,"DWS|Merwede (D)"
"Laaresch","Enschede","1931-10-04","1931-04-06","1927-08-21",1526.188509966979,1391.3891373155363,12,"Hernoemd naar Vooruit",rename,"Vooruit"
